Load new slalib
Run    0, SEQ_FRAG for 19:00:00 2007-11-13 +( 120)m : [SN07kk_IRmonitor, darkbias_16h, SN2007le_IRmonitor, com17Pmon-071030, 17P-monitor, M33_cal_chip22, 2200, zero_G191B2, PG0231+051, M33_cal_chip23, M33_cal_chip13, ] RT =  123m 
Run    0, SEQ_FRAG for 21:01:13 2007-11-13 +( 120)m : [M33_cal_chip36, ANGM31, M33_cal_chip28, 923jt, Photom_M-A, UCM_galaxies_10, ] RT =  120m 
Run    0, SEQ_FRAG for 23:03:53 2007-11-13 +( 120)m : [M33_cal_chip33, NGC4041, 923gt, UGC4904, 895it, M33_cal_chip32, gals_to_calib_3, ] RT =  121m 
Run    0, SEQ_FRAG for 01:05:11 2007-11-14 +( 120)m : [M31b, SN07kk_Optmonitor, M33_cal_chip21, FS109, M33_cal_chip9, 925at, 932at, UCM_galaxies_7, ESO494-G26, ] RT =  131m 
Run    0, SEQ_FRAG for 03:19:53 2007-11-14 +( 120)m : [927ht, NGC4088, UCM_galaxies_13, group07b01b, 927ft, M33_cal_chip1, lens_2403, ] RT =  129m 
Run    0, SEQ_FRAG for 05:30:28 2007-11-14 +( 120)m : [NGC2993, NGC4981, NGC4691, FS14, Photom_G1_RU149, Photom_G1_1047+003, 725dt, 17P-mosaic, FS21, 5548_opt, 927ct, venus-mon-070919, 926jt, ] RT =  106m 
Run:    0, SCORES  0.5946 1.8298 0.3273 0.8386 0.3085 0.0000 1.0201
Run    0, LIST 
:G_274  SN07kk_IRmonitor  P  T  B  INT(24.0)  5
:G_427  darkbias_16h  P  T  B  INT(24.0)  2
:G_272  SN2007le_IRmonitor  P  T  B  INT(24.0)  3
:G_276  com17Pmon-071030  P  T  B  INT(48.0)  1
:G_370  17P-monitor  A  T  B  INT(3.0)  2
:G_323  M33_cal_chip22  P  N  B  FLEX  2
:G_469  2200  A  N  B  INT(168.0)  1
:G_382  zero_G191B2  P  N  B  INT(5.0)  -1
:G_003  PG0231+051  P  T  B  INT(3.0)  -1
:G_336  M33_cal_chip23  P  N  B  FLEX  2
:G_347  M33_cal_chip13  P  N  B  FLEX  2
:G_337  M33_cal_chip36  P  N  B  FLEX  2
:G_476  ANGM31  P  N  B  INT(2.5)  2
:G_334  M33_cal_chip28  P  N  B  FLEX  2
:G_159  923jt  P  N  D  FLEX  3
:G_006  Photom_M-A  P  T  B  INT(3.0)  -1
:G_462  UCM_galaxies_10  A  N  D  FLEX  1
:G_324  M33_cal_chip33  P  N  B  FLEX  2
:G_218  NGC4041  P  N  D  FLEX  1
:G_101  923gt  P  N  D  FLEX  1
:G_237  UGC4904  P  N  D  FLEX  1
:G_098  895it  P  N  D  FLEX  1
:G_348  M33_cal_chip32  P  N  B  FLEX  2
:G_446  gals_to_calib_3  A  N  D  FLEX  1
:G_423  M31b  P  N  B  INT(24.0)  2
:G_273  SN07kk_Optmonitor  P  N  B  INT(24.0)  5
:G_349  M33_cal_chip21  P  N  B  FLEX  2
:G_355  FS109  P  T  B  INT(3.0)  -1
:G_343  M33_cal_chip9  P  N  B  FLEX  2
:G_059  925at  P  N  D  FLEX  1
:G_025  932at  P  N  D  FLEX  1
:G_452  UCM_galaxies_7  A  N  D  FLEX  1
:G_259  ESO494-G26  P  N  D  FLEX  1
:G_093  927ht  P  N  D  FLEX  1
:G_210  NGC4088  P  N  D  FLEX  1
:G_456  UCM_galaxies_13  A  N  D  FLEX  1
:G_281  group07b01b  A  N  D  FLEX  1
:G_112  927ft  P  N  D  FLEX  1
:G_338  M33_cal_chip1  P  N  B  FLEX  2
:G_371  lens_2403  P  N  B  INT(48.0)  2
:G_263  NGC2993  P  N  D  FLEX  1
:G_239  NGC4981  P  N  D  FLEX  1
:G_245  NGC4691  P  N  D  FLEX  1
:G_352  FS14  P  T  B  INT(3.0)  -1
:G_002  Photom_G1_RU149  P  T  B  INT(3.0)  -1
:G_004  Photom_G1_1047+003  P  T  B  INT(3.0)  -1
:G_048  725dt  P  T  B  FLEX  1
:G_369  17P-mosaic  A  T  B  FLEX  3
:G_353  FS21  P  T  B  INT(3.0)  -1
:G_481  5548_opt  P  T  B  INT(168.0)  2
:G_408  927ct  P  T  B  FLEX  2
:G_277  venus-mon-070919  USAB  T  B  INT(48.0)  3
:G_407  926jt  P  T  B  FLEX  2
Run    1, SEQ_FRAG for 19:00:00 2007-11-13 +( 120)m : [darkbias_16h, uranusMon1, 17P-monitor, SN2007le_IRmonitor, PG0231+051, Photom_M-A, M31b, Photom_2331+055A, TST-BarnStar-071105, 17P-mosaic, FS109, M33_cal_chip9, SN2007le_OptMonitor, 2251, ] RT =  120m 
Run    1, SEQ_FRAG for 20:58:23 2007-11-13 +( 120)m : [UCM_galaxies_17, Angstrom, UCM_galaxies_11, M33_cal_chip21, 2200, SN07kk_Optmonitor, ] RT =  124m 
Run    1, SEQ_FRAG for 23:01:21 2007-11-13 +( 120)m : [888et, pol_BD59_389, Photom_G1_RU149, M33_cal_chip23, 891jt, NGC7721, NGC4041, UCM_galaxies_7, lens_M81, ] RT =  122m 
Run    1, SEQ_FRAG for 01:04:31 2007-11-14 +( 120)m : [927ht, M33_cal_chip28, FS14, M33_cal_chip31, zero_HD12021, UCM_galaxies_16, 889et, group07b01d, com17Pmon-071030, ] RT =  121m 
Run    1, SEQ_FRAG for 03:05:29 2007-11-14 +( 120)m : [926jt, NGC2906, 926gt, NGC3054, UCM_galaxies_18, J0806, zero_hd212311, ] RT =  123m 
Run    1, SEQ_FRAG for 05:08:22 2007-11-14 +( 120)m : [895it, ANGM31, group07b01c, 927ct, SN07kk_IRmonitor, venus-mon-070919, FS21, Photom_G1_1047+003, 5548_opt, 725dt, ] RT =  115m 
Run:    1, SCORES  0.5806 1.8817 0.3528 0.8538 0.3363 0.0000 1.0113
Run    1, LIST 
:G_427  darkbias_16h  P  T  B  INT(24.0)  2
:G_294  uranusMon1  P  T  B  INT(24.0)  1
:G_370  17P-monitor  A  T  B  INT(3.0)  2
:G_272  SN2007le_IRmonitor  P  T  B  INT(24.0)  3
:G_003  PG0231+051  P  T  B  INT(3.0)  -1
:G_006  Photom_M-A  P  T  B  INT(3.0)  -1
:G_423  M31b  P  N  B  INT(24.0)  2
:G_005  Photom_2331+055A  P  T  B  INT(3.0)  -1
:G_275  TST-BarnStar-071105  P  N  B  FLEX  0
:G_369  17P-mosaic  A  T  B  FLEX  3
:G_355  FS109  P  T  B  INT(3.0)  -1
:G_343  M33_cal_chip9  P  N  B  FLEX  2
:G_271  SN2007le_OptMonitor  P  N  B  INT(24.0)  3
:G_466  2251  A  N  D  INT(168.0)  1
:G_453  UCM_galaxies_17  A  N  D  FLEX  1
:G_375  Angstrom  P  N  B  INT(24.0)  3
:G_463  UCM_galaxies_11  A  N  D  FLEX  1
:G_349  M33_cal_chip21  P  N  B  FLEX  2
:G_469  2200  A  N  B  INT(168.0)  1
:G_273  SN07kk_Optmonitor  P  N  B  INT(24.0)  5
:G_398  888et  P  N  D  FLEX  2
:G_384  pol_BD59_389  P  N  B  INT(3.0)  -1
:G_002  Photom_G1_RU149  P  T  B  INT(3.0)  -1
:G_336  M33_cal_chip23  P  N  B  FLEX  2
:G_077  891jt  P  N  D  FLEX  1
:G_264  NGC7721  P  N  D  FLEX  1
:G_218  NGC4041  P  N  D  FLEX  1
:G_452  UCM_galaxies_7  A  N  D  FLEX  1
:G_373  lens_M81  P  N  B  INT(48.0)  2
:G_093  927ht  P  N  D  FLEX  1
:G_334  M33_cal_chip28  P  N  B  FLEX  2
:G_352  FS14  P  T  B  INT(3.0)  -1
:G_319  M33_cal_chip31  P  N  B  FLEX  2
:G_385  zero_HD12021  P  N  B  INT(5.0)  -1
:G_458  UCM_galaxies_16  A  N  D  FLEX  1
:G_110  889et  P  N  D  FLEX  1
:G_282  group07b01d  A  N  D  FLEX  1
:G_276  com17Pmon-071030  P  T  B  INT(48.0)  1
:G_407  926jt  P  T  B  FLEX  2
:G_260  NGC2906  P  N  D  FLEX  1
:G_156  926gt  P  N  D  FLEX  3
:G_266  NGC3054  P  N  D  FLEX  1
:G_449  UCM_galaxies_18  A  N  D  FLEX  1
:G_358  J0806  P  N  D  INT(96.0)  3
:G_381  zero_hd212311  P  N  B  INT(5.0)  -1
:G_098  895it  P  N  D  FLEX  1
:G_476  ANGM31  P  N  B  INT(2.5)  2
:G_280  group07b01c  A  N  D  FLEX  1
:G_408  927ct  P  T  B  FLEX  2
:G_274  SN07kk_IRmonitor  P  T  B  INT(24.0)  5
:G_277  venus-mon-070919  USAB  T  B  INT(48.0)  3
:G_353  FS21  P  T  B  INT(3.0)  -1
:G_004  Photom_G1_1047+003  P  T  B  INT(3.0)  -1
:G_481  5548_opt  P  T  B  INT(168.0)  2
:G_048  725dt  P  T  B  FLEX  1
Run    2, SEQ_FRAG for 19:00:00 2007-11-13 +( 120)m : [Photom_M-A, 17P-mosaic, SN07kk_IRmonitor, M33_cal_chip1, M33_cal_chip32, M33_cal_chip23, M33_cal_chip36, ] RT =  121m 
Run    2, SEQ_FRAG for 20:59:09 2007-11-13 +( 120)m : [M31b, M33_cal_chip9, gals_to_calib_3, 927ht, 925at, M33_cal_chip28, UCM_galaxies_7, ] RT =  129m 
Run    2, SEQ_FRAG for 23:08:24 2007-11-13 +( 120)m : [J0806, 923jt, HS2209, 927ft, 2251, UCM_galaxies_16, M33_cal_chip31, ] RT =  126m 
Run    2, SEQ_FRAG for 01:13:59 2007-11-14 +( 120)m : [889et, M33_cal_chip13, SN2007gr, 17P-monitor, UCM_galaxies_10, UCM_galaxies_11, 891gt, PG0231+051, ] RT =  126m 
Run    2, SEQ_FRAG for 03:22:23 2007-11-14 +( 120)m : [0235, ESO494-G26, 725dt, lens_M81, group07b01b, Angstrom, FS109, 1226, NGC4691, ] RT =  120m 
Run    2, SEQ_FRAG for 05:23:52 2007-11-14 +( 120)m : [UGC4904, zero_G191B2, lens_M64, UGC6517, FS21, venus-mon-070919, Photom_G1_RU149, com17Pmon-071030, Photom_G1_1047+003, darkbias_16h, 926jt, 927ct, 5548_opt, FS14, Star_H13, FocusShort_07, ] RT =  116m 
Run:    2, SCORES  0.5929 1.8625 0.3485 0.8785 0.2906 0.0000 1.0280
Run    2, LIST 
:G_006  Photom_M-A  P  T  B  INT(3.0)  -1
:G_369  17P-mosaic  A  T  B  FLEX  3
:G_274  SN07kk_IRmonitor  P  T  B  INT(24.0)  5
:G_338  M33_cal_chip1  P  N  B  FLEX  2
:G_348  M33_cal_chip32  P  N  B  FLEX  2
:G_336  M33_cal_chip23  P  N  B  FLEX  2
:G_337  M33_cal_chip36  P  N  B  FLEX  2
:G_423  M31b  P  N  B  INT(24.0)  2
:G_343  M33_cal_chip9  P  N  B  FLEX  2
:G_446  gals_to_calib_3  A  N  D  FLEX  1
:G_093  927ht  P  N  D  FLEX  1
:G_059  925at  P  N  D  FLEX  1
:G_334  M33_cal_chip28  P  N  B  FLEX  2
:G_452  UCM_galaxies_7  A  N  D  FLEX  1
:G_358  J0806  P  N  D  INT(96.0)  3
:G_159  923jt  P  N  D  FLEX  3
:G_359  HS2209  P  N  D  INT(72.0)  3
:G_112  927ft  P  N  D  FLEX  1
:G_466  2251  A  N  D  INT(168.0)  1
:G_458  UCM_galaxies_16  A  N  D  FLEX  1
:G_319  M33_cal_chip31  P  N  B  FLEX  2
:G_110  889et  P  N  D  FLEX  1
:G_347  M33_cal_chip13  P  N  B  FLEX  2
:G_007  SN2007gr  P  N  B  INT(48.0)  3
:G_370  17P-monitor  A  T  B  INT(3.0)  2
:G_462  UCM_galaxies_10  A  N  D  FLEX  1
:G_463  UCM_galaxies_11  A  N  D  FLEX  1
:G_402  891gt  P  N  D  FLEX  2
:G_003  PG0231+051  P  T  B  INT(3.0)  -1
:G_470  0235  A  N  D  INT(168.0)  1
:G_259  ESO494-G26  P  N  D  FLEX  1
:G_048  725dt  P  T  B  FLEX  1
:G_373  lens_M81  P  N  B  INT(48.0)  2
:G_281  group07b01b  A  N  D  FLEX  1
:G_375  Angstrom  P  N  B  INT(24.0)  3
:G_355  FS109  P  T  B  INT(3.0)  -1
:G_471  1226  A  N  B  INT(168.0)  1
:G_245  NGC4691  P  N  D  FLEX  1
:G_237  UGC4904  P  N  D  FLEX  1
:G_382  zero_G191B2  P  N  B  INT(5.0)  -1
:G_372  lens_M64  P  N  B  INT(48.0)  2
:G_213  UGC6517  P  N  D  FLEX  1
:G_353  FS21  P  T  B  INT(3.0)  -1
:G_277  venus-mon-070919  USAB  T  B  INT(48.0)  3
:G_002  Photom_G1_RU149  P  T  B  INT(3.0)  -1
:G_276  com17Pmon-071030  P  T  B  INT(48.0)  1
:G_004  Photom_G1_1047+003  P  T  B  INT(3.0)  -1
:G_427  darkbias_16h  P  T  B  INT(24.0)  2
:G_407  926jt  P  T  B  FLEX  2
:G_408  927ct  P  T  B  FLEX  2
:G_481  5548_opt  P  T  B  INT(168.0)  2
:G_352  FS14  P  T  B  INT(3.0)  -1
:G_278  Star_H13  P  T  B  INT(168.0)  -10
:G_126  FocusShort_07  P  T  B  INT(168.0)  -10
